Advisor ID,Client Name,Client ID,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),Tenure,Recency,Frequency,Monetory, Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,InvestmentGoal_Education,InvestmentGoal_Retirement,InvestmentGoal_Short-term,ModeCommunication_email,ModeCommunication_personal,ModeCommunication_phone,ModeCommunication_skype, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,REI
14,GHI,7955,732,1,38,38,0,0,5,3,2,3,0.5,0.154,0.017,0.99,25,195760.53,2,5,1,2,4,3,1,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0.006
126,JKL,7956,850,1,81,38,1,0,5,3,5,1,0.5,0.138,0.013,1.04,15,44827.47,3,4,1,3,4,2,1,0,0,0,1,0,0,0,0,0.5,0,0,0.5,0.009
110,PQR,7957,850,0,34,44,0,0,3,2,2,1,0.5,0.101,0.003,1.12,10,88743.99,4,4,1,1,2,4,0,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0.016
114,TSY,7958,686,1,34,43,0,0,6,3,4,2,0.5,0.093,0.001,1.01,5,88837.11,2,5,0,3,5,3,0,1,0,0,0,0,1,0,0,0,0,0.5,0.5,0
38,UJH,7959,556,0,40,37,0,0,8,2,4,4,0,0.192,0.024,1.08,5,62112.7,3,5,0,3,3,2,0,0,1,0,0,1,0,0.333,0.333,0.333,0,0,0,0.007
21,GJGK,7960,673,1,37,60,0,1,4,4,3,5,0,0.183,0.023,0.98,15,163563.07,3,3,0,3,5,2,1,0,0,0,1,0,0,0.333,0.333,0,0.333,0,0,0.003
65,HJKHK,7961,809,0,38,47,0,0,2,4,5,1,0,0.164,0.017,1.14,15,174800.31,2,5,0,2,4,4,0,0,1,0,1,0,0,0.333,0,0.333,0.333,0,0,0
135,DXC,7962,634,0,56,54,0,1,3,2,1,5,0,0.184,0.022,1.07,8,42429.88,5,3,1,2,4,2,0,0,1,1,0,0,0,0,0.333,0.333,0.333,0,0,0.982
129,BN,7963,630,1,37,49,0,0,6,4,5,1,0,0.147,0.015,0.95,11,82647.65,5,4,1,3,2,4,0,1,0,1,0,0,0,0.333,0.333,0,0,0.333,0,0
37,ABC,7964,564,0,30,36,0,0,0,2,4,4,0,0.168,0.017,1.17,18,134175.15,5,3,1,2,1,3,1,0,0,0,0,0,1,0.333,0,0.333,0,0.333,0,0.009
57,DEF,7965,625,0,51,50,0,0,4,2,2,1,0,0.146,0.014,0.99,18,92243.94,3,2,0,3,2,1,0,1,0,0,0,1,0,0,0.333,0.333,0,0.333,0,0.995
9,GHI,7966,677,0,34,37,0,0,4,5,5,3,0,0.127,0.01,0.99,19,6175.53,2,4,1,1,4,4,0,0,1,0,1,0,0,0.333,0,0,0.333,0.333,0,0
93,JKL,7967,583,1,40,54,0,0,9,3,3,1,0,0.124,0.007,1.09,19,29213.63,2,5,1,2,5,4,0,0,1,1,0,0,0,0,0.333,0,0.333,0.333,0,0
7,PQR,7968,592,1,45,43,0,1,8,5,5,5,0,0.138,0.012,1.04,21,67214.02,4,3,0,2,5,2,0,0,1,0,0,1,0,0,0,0.333,0.333,0.333,0,0.002
68,TSY,7969,637,1,49,47,0,0,2,1,2,4,0.333,0.17,0.024,0.82,24,169037.84,5,1,1,1,5,5,0,0,1,0,0,1,0,0.333,0.333,0,0,0,0.333,0.994
24,UJH,7970,850,1,30,46,0,0,6,2,2,1,0.333,0.135,0.012,1.07,7,188809.23,3,4,1,2,3,5,0,0,1,0,0,0,1,0.333,0,0.333,0,0,0.333,0.015
51,GJGK,7971,633,1,42,38,0,0,10,5,5,2,0.333,0.185,0.024,0.98,12,79408.17,4,5,0,1,5,4,0,0,1,0,1,0,0,0,0.333,0.333,0,0,0.333,0
5,HJKHK,7972,751,1,36,39,0,1,5,5,3,5,0.333,0.127,0.011,0.94,16,89222.66,4,4,0,3,3,5,0,1,0,0,1,0,0,0.333,0,0,0.333,0,0.333,0
12,DXC,7973,592,1,31,38,0,1,7,3,4,3,0.333,0.156,0.017,0.99,10,86079.67,5,4,0,3,3,2,1,0,0,0,1,0,0,0,0.333,0,0.333,0,0.333,0.002
45,BN,7974,716,1,50,55,0,0,2,3,1,1,0.333,0.157,0.016,1.07,21,12944.17,4,1,1,2,4,3,0,1,0,0,0,0,1,0,0,0.333,0.333,0,0.333,0.999
146,ABC,7975,641,1,42,53,0,1,3,4,4,4,0.333,0.138,0.014,0.96,13,166516.84,3,5,0,1,3,1,0,1,0,1,0,0,0,0.333,0,0,0,0.333,0.333,0.001
109,DEF,7976,849,1,35,53,0,0,4,5,4,3,0.333,0.138,0.012,0.97,13,126419.8,2,3,0,3,5,4,1,0,0,0,1,0,0,0,0.333,0,0,0.333,0.333,0.001
45,GHI,7977,647,1,47,44,0,1,10,4,5,3,0.333,0.141,0.014,0.95,14,89103.05,3,4,0,2,2,5,0,1,0,0,0,1,0,0,0,0.333,0,0.333,0.333,0
43,JKL,7978,608,0,30,48,0,1,2,2,3,3,0.333,0.09,0,1.13,18,132973.17,3,3,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.013
126,PQR,7979,555,0,26,51,0,0,7,3,2,4,0,0.191,0.024,1.06,10,93122.41,3,5,1,1,4,2,0,1,0,0,0,0,1,0.25,0.25,0.25,0.25,0,0,0.012
73,TSY,7980,497,1,27,47,0,1,7,5,4,5,0,0.17,0.019,1.02,20,167522.19,5,5,0,1,2,3,1,0,0,0,1,0,0,0.25,0.25,0.25,0,0.25,0,0
75,UJH,7981,599,1,38,56,0,1,9,4,2,2,0,0.15,0.015,0.98,22,157239.6,3,5,1,1,5,4,0,1,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0,0.001
115,GJGK,7982,545,1,33,36,0,1,1,4,3,5,0,0.153,0.015,1.08,14,107429.71,2,3,1,3,1,4,0,1,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0,0
140,HJKHK,7983,774,0,36,36,0,1,9,3,3,2,0,0.152,0.014,1.05,19,75304.09,5,3,0,1,1,3,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0,0.007
142,DXC,7984,464,1,46,36,0,1,6,2,2,2,0.25,0.177,0.023,0.97,14,182944.47,3,4,0,1,4,4,0,0,1,0,1,0,0,0.25,0.25,0.25,0,0,0.25,0.053
119,BN,7985,696,0,27,36,0,0,2,4,5,5,0.25,0.17,0.023,0.86,15,5983.7,5,5,1,1,2,5,1,0,0,0,0,1,0,0.25,0.25,0,0.25,0,0.25,0.002
26,ABC,7986,667,1,45,58,0,1,3,4,2,1,0.25,0.154,0.017,1.04,25,163655.01,4,4,1,2,5,3,0,0,1,0,0,0,1,0.25,0,0.25,0.25,0,0.25,0.01
57,DEF,7987,812,1,32,48,0,1,5,4,2,2,0.25,0.179,0.022,1,5,89385.92,4,3,0,3,2,2,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0,0.25,0.008
122,GHI,7988,516,1,51,40,0,0,8,5,4,4,0.25,0.163,0.021,0.83,24,168773.54,2,4,1,1,2,4,0,0,1,0,1,0,0,0.25,0.25,0,0,0.25,0.25,0.003
119,JKL,7989,645,1,39,58,0,0,8,3,4,3,0.25,0.153,0.016,1.03,14,96864.36,5,5,1,2,3,2,0,1,0,1,0,0,0,0.25,0,0.25,0,0.25,0.25,0.001
89,PQR,7990,664,1,32,47,0,0,5,2,2,2,0.25,0.164,0.019,0.93,18,134455.84,3,5,0,3,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0,0.25,0.25,0.003
41,TSY,7991,427,0,39,57,0,0,9,3,5,4,0.25,0.129,0.012,0.89,16,28368.37,4,5,1,1,5,5,0,0,1,0,0,1,0,0.25,0,0,0.25,0.25,0.25,0.006
99,UJH,7992,685,0,40,53,0,0,7,2,2,5,0.25,0.14,0.012,1.01,16,103898.59,4,3,1,2,2,3,0,1,0,1,0,0,0,0,0.25,0,0.25,0.25,0.25,0.106
150,GJGK,7993,585,0,33,57,0,1,4,5,3,3,0.25,0.138,0.013,0.97,25,63239.65,3,4,1,1,2,3,0,0,1,1,0,0,0,0,0,0.25,0.25,0.25,0.25,0.001
126,HJKHK,7994,519,0,21,58,0,0,1,2,1,4,0,0.172,0.02,1.01,18,170138.68,3,2,0,3,5,1,0,0,1,1,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0.992
11,DXC,7995,708,0,67,54,1,0,1,2,4,5,0.2,0.181,0.023,0.96,21,3837.08,4,3,1,1,3,3,0,1,0,1,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0.037
47,BN,7996,717,0,22,40,0,0,5,5,2,1,0.2,0.171,0.022,0.94,23,92977.75,2,3,0,2,2,3,1,0,0,0,0,1,0,0.2,0.2,0.2,0,0.2,0.2,0.004
139,ABC,7997,465,1,24,42,0,0,6,3,3,1,0.2,0.153,0.018,0.88,20,191368.37,5,5,0,3,1,2,0,1,0,1,0,0,0,0.2,0.2,0,0.2,0.2,0.2,0.006
116,DEF,7998,829,1,28,44,0,0,3,2,2,2,0.2,0.156,0.018,0.97,19,104889.2,5,2,1,3,5,5,0,1,0,1,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0.973
10,GHI,7999,826,1,26,38,0,1,5,3,3,1,0.2,0.161,0.018,0.98,19,60285.3,4,4,1,2,4,3,0,0,1,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0.001
6,JKL,8000,747,1,36,40,0,1,8,5,4,4,0.167,0.173,0.022,0.91,5,180693.61,2,3,0,1,5,2,1,0,0,0,0,1,0,0.167,0.167,0.167,0.167,0.167,0.167,0.005
101,PQR,8001,707,1,32,51,0,1,9,3,2,3,0,0.139,0.01,1.33,5,126475.79,4,5,1,1,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0.005
49,TSY,8002,590,1,37,35,0,1,1,5,4,1,0,0.143,0.01,1.17,23,133535.99,2,4,1,2,5,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
131,UJH,8003,603,1,57,46,0,1,6,1,2,3,0,0.173,0.018,1.3,23,87412.24,3,1,1,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.997
93,GJGK,8004,615,1,45,60,0,1,5,4,3,2,0,0.096,-0.002,1.39,12,164886.64,3,3,1,3,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0.007
114,HJKHK,8005,634,0,36,54,0,0,1,3,2,4,0,0.096,0.001,1.04,8,116238.39,4,4,0,2,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.026
134,DXC,8006,716,1,41,56,0,1,8,2,4,1,1,0.07,-0.005,1.1,22,138051.19,4,4,0,1,4,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0.008
134,BN,8007,647,1,41,43,0,1,4,3,2,2,0,0.195,0.026,0.97,17,101617.64,5,3,0,1,4,4,0,1,0,0,0,0,1,0.5,0.5,0,0,0,0,0.747
38,ABC,8008,591,0,44,48,0,1,10,2,2,3,0,0.164,0.016,1.32,13,1985.41,2,4,1,1,2,4,0,0,1,1,0,0,0,0.5,0,0.5,0,0,0,0.01
36,DEF,8009,574,1,34,42,0,1,1,2,5,4,0,0.185,0.022,1.06,14,165626.6,4,5,0,3,1,3,0,0,1,1,0,0,0,0,0.5,0.5,0,0,0,0.001
98,GHI,8010,467,1,51,59,0,0,10,2,1,4,0,0.15,0.015,1.05,15,177784.68,4,1,1,1,2,5,1,0,0,0,0,1,0,0.5,0,0,0.5,0,0,0.995
10,JKL,8011,701,0,35,49,0,0,2,4,4,3,0,0.159,0.015,1.17,9,65765.22,4,3,0,3,1,3,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0,0.002
31,PQR,8012,747,0,34,38,0,1,10,2,3,4,0,0.17,0.018,1.16,5,50759.8,4,5,0,2,4,2,0,1,0,0,0,1,0,0,0,0.5,0.5,0,0,0.003
3,TSY,8013,650,1,32,55,0,0,2,3,4,4,0,0.14,0.011,1.09,19,163216.48,4,4,1,3,4,1,1,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0
124,UJH,8014,731,0,39,39,0,0,2,3,4,1,0,0.123,0.008,1.01,9,74850.93,5,5,0,2,3,3,1,0,0,0,0,1,0,0,0.5,0,0,0.5,0,0.006
8,GJGK,8015,638,0,26,40,0,1,1,2,5,2,0,0.145,0.013,1.07,25,23491.09,3,4,0,1,3,3,0,1,0,0,1,0,0,0,0,0.5,0,0.5,0,0.003
42,HJKHK,8016,569,1,41,56,0,0,2,4,2,4,0,0.09,-0.001,1.15,12,134272.57,4,5,0,2,5,1,0,0,1,0,0,1,0,0,0,0,0.5,0.5,0,0.006
13,DXC,8017,459,1,50,60,0,1,5,4,4,3,0.5,0.118,0.009,0.97,7,155721.15,4,3,1,2,2,4,0,0,1,0,0,0,1,0.5,0,0,0,0,0.5,0.009
34,BN,8018,632,1,23,39,0,0,3,3,2,2,0.5,0.154,0.017,0.99,6,147230.77,4,1,1,2,4,2,1,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0.973
2,ABC,8019,683,0,73,58,1,1,8,3,4,4,0.5,0.138,0.013,1.04,18,133210.44,5,4,1,3,1,4,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0.003
132,DEF,8020,850,0,46,37,0,0,2,3,2,4,0.5,0.101,0.003,1.12,25,18986.12,5,5,0,3,3,3,0,0,1,0,1,0,0,0,0,0,0.5,0,0.5,0.047
16,GHI,8021,512,0,41,51,0,1,6,3,2,4,0.5,0.093,0.001,1.01,21,100507.81,2,5,0,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.006
98,JKL,8022,616,0,31,35,0,0,3,2,2,3,0,0.192,0.024,1.08,17,59346.4,4,2,1,2,4,1,0,0,1,0,1,0,0,0.333,0.333,0.333,0,0,0,0.97
148,PQR,8023,664,1,36,55,0,1,1,3,2,5,0,0.183,0.023,0.98,10,95372.64,4,3,0,2,1,3,1,0,0,1,0,0,0,0.333,0.333,0,0.333,0,0,0.044
132,TSY,8024,694,1,30,60,0,1,10,3,4,3,0,0.164,0.017,1.14,20,31805.49,5,3,0,2,4,4,1,0,0,0,0,0,1,0.333,0,0.333,0.333,0,0,0.017
11,UJH,8025,655,1,24,46,0,1,9,2,4,1,0,0.184,0.022,1.07,25,51959.82,5,5,1,3,1,3,0,0,1,0,1,0,0,0,0.333,0.333,0.333,0,0,0.005
28,GJGK,8026,607,0,33,50,0,0,8,5,5,3,0,0.147,0.015,0.95,15,130824.57,4,4,1,3,2,2,0,0,1,0,0,1,0,0.333,0.333,0,0,0.333,0,0
53,HJKHK,8027,684,1,39,58,0,1,4,2,1,3,0,0.168,0.017,1.17,9,157694.76,4,3,0,1,2,5,0,1,0,1,0,0,0,0.333,0,0.333,0,0.333,0,0.955
115,DXC,8028,763,1,37,60,0,0,8,3,4,1,0,0.146,0.014,0.99,23,933.38,3,5,1,1,3,3,0,0,1,0,0,1,0,0,0.333,0.333,0,0.333,0,0.006
147,BN,8029,671,1,50,39,0,0,8,4,5,2,0,0.127,0.01,0.99,6,2560.11,4,5,1,2,1,4,0,0,1,0,0,0,1,0.333,0,0,0.333,0.333,0,0.005
131,ABC,8030,592,1,38,35,0,1,3,3,2,5,0,0.124,0.007,1.09,15,12905.89,3,1,0,1,2,1,0,1,0,0,1,0,0,0,0.333,0,0.333,0.333,0,0.977
50,DEF,8031,666,0,36,41,0,0,6,5,4,3,0,0.138,0.012,1.04,7,176692.87,3,3,1,2,1,3,0,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0,0.002
145,GHI,8032,667,1,34,35,0,1,5,4,5,5,0.333,0.17,0.024,0.82,12,102908.63,4,4,0,3,3,5,1,0,0,0,0,0,1,0.333,0.333,0,0,0,0.333,0.001
144,JKL,8033,850,1,36,52,0,1,6,3,2,2,0.333,0.135,0.012,1.07,18,41291.05,2,5,0,1,4,1,1,0,0,0,1,0,0,0.333,0,0.333,0,0,0.333,0.001
80,PQR,8034,622,1,42,52,0,0,9,5,3,1,0.333,0.185,0.024,0.98,5,119127.06,5,5,1,2,3,4,0,0,1,1,0,0,0,0,0.333,0.333,0,0,0.333,0.003
50,TSY,8035,577,0,30,43,0,0,8,3,3,3,0.333,0.127,0.011,0.94,22,126434.61,4,3,0,2,3,3,1,0,0,0,0,0,1,0.333,0,0,0.333,0,0.333,0.005
97,UJH,8036,555,1,21,37,0,1,1,5,5,5,0.333,0.156,0.017,0.99,6,103901.35,4,5,1,1,4,1,0,0,1,0,0,0,1,0,0.333,0,0.333,0,0.333,0
37,GJGK,8037,547,1,62,36,1,1,10,4,5,3,0.333,0.157,0.016,1.07,17,85153,3,5,1,3,1,3,0,1,0,0,0,1,0,0,0,0.333,0.333,0,0.333,0.002
146,HJKHK,8038,613,0,50,35,0,1,5,4,5,2,0.333,0.138,0.014,0.96,16,12493.61,4,3,1,1,5,3,0,0,1,0,1,0,0,0.333,0,0,0,0.333,0.333,0.012
27,DXC,8039,672,0,43,57,0,0,4,4,2,4,0.333,0.138,0.012,0.97,23,167336.78,2,3,0,2,4,1,0,0,1,0,0,1,0,0,0.333,0,0,0.333,0.333,0.006
150,BN,8040,624,0,36,55,0,0,10,3,5,1,0.333,0.141,0.014,0.95,21,186180.42,4,3,0,1,4,3,0,1,0,0,1,0,0,0,0,0.333,0,0.333,0.333,0.012
76,ABC,8041,698,0,50,42,0,1,1,1,2,4,0.333,0.09,0,1.13,23,88566.9,5,3,1,1,1,5,0,0,1,0,1,0,0,0,0,0,0.333,0.333,0.333,0.955
28,DEF,8042,606,1,37,56,0,1,6,2,1,3,0,0.191,0.024,1.06,16,172526.9,3,3,1,2,3,1,1,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0,0,0.963
63,GHI,8043,720,1,31,60,0,0,4,5,4,4,0,0.17,0.019,1.02,11,137985.69,2,3,0,3,2,3,1,0,0,1,0,0,0,0.25,0.25,0.25,0,0.25,0,0
15,JKL,8044,835,1,23,53,0,0,9,3,1,4,0,0.15,0.015,0.98,22,19793.73,5,3,1,3,4,3,0,1,0,0,1,0,0,0.25,0.25,0,0.25,0.25,0,0.958
105,PQR,8045,771,0,47,53,0,0,3,4,4,4,0,0.153,0.015,1.08,12,107874.39,4,5,1,2,4,4,0,0,1,0,0,0,1,0.25,0,0.25,0.25,0.25,0,0
28,TSY,8046,811,0,47,52,0,0,3,4,2,1,0,0.152,0.014,1.05,22,171995.34,4,4,0,3,5,1,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0.016
41,UJH,8047,734,1,33,53,0,0,5,3,2,5,0.25,0.177,0.023,0.97,23,61829.89,2,5,0,2,5,4,0,1,0,1,0,0,0,0.25,0.25,0.25,0,0,0.25,0.001
108,GJGK,8048,548,1,33,38,0,1,6,5,2,3,0.25,0.17,0.023,0.86,16,31728.35,4,3,0,2,1,3,0,0,1,0,0,0,1,0.25,0.25,0,0.25,0,0.25,0.02
88,HJKHK,8049,652,0,31,37,0,1,3,2,2,4,0.25,0.154,0.017,1.04,9,155221.05,4,3,1,2,3,5,0,0,1,0,1,0,0,0.25,0,0.25,0.25,0,0.25,0.721
129,DXC,8050,707,1,33,39,0,1,2,3,5,3,0.25,0.179,0.022,1,19,130866.95,3,5,1,1,5,1,0,0,1,0,1,0,0,0,0.25,0.25,0.25,0,0.25,0.001
49,BN,8051,605,0,56,46,0,1,1,3,2,4,0.25,0.163,0.021,0.83,6,62199.78,5,1,1,3,2,4,0,0,1,1,0,0,0,0.25,0.25,0,0,0.25,0.25,0.984
131,ABC,8052,623,0,34,49,0,1,9,2,2,1,0.25,0.153,0.016,1.03,18,24255.21,2,5,0,1,1,4,1,0,0,1,0,0,0,0.25,0,0.25,0,0.25,0.25,0.004
134,DEF,8053,686,1,29,40,0,0,3,2,2,1,0.25,0.164,0.019,0.93,11,64679.07,4,4,0,2,4,3,0,0,1,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0.01
133,GHI,8054,525,0,47,38,0,1,1,2,2,2,0.25,0.129,0.012,0.89,24,88120.78,5,2,1,1,4,1,0,1,0,0,0,1,0,0.25,0,0,0.25,0.25,0.25,0.984
105,JKL,8055,657,1,41,48,0,0,8,4,3,5,0.25,0.14,0.012,1.01,11,66463.62,4,5,1,3,5,1,0,1,0,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0
111,PQR,8056,730,0,33,51,0,1,7,1,2,2,0.25,0.138,0.013,0.97,13,15142.1,4,3,1,1,1,3,1,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0.959
98,TSY,8057,816,0,34,43,0,1,2,5,4,4,0,0.172,0.02,1.01,16,102908.91,5,5,0,1,4,3,0,0,1,0,0,0,1,0.2,0.2,0.2,0.2,0.2,0,0
137,UJH,8058,484,0,50,54,0,0,2,5,2,4,0.2,0.181,0.023,0.96,14,48170.57,5,4,1,2,1,2,0,1,0,0,0,1,0,0.2,0.2,0.2,0.2,0,0.2,0.019
70,GJGK,8059,728,0,34,37,0,0,6,2,4,1,0.2,0.171,0.022,0.94,14,11597.69,4,5,0,2,5,2,1,0,0,0,1,0,0,0.2,0.2,0.2,0,0.2,0.2,0.003
146,HJKHK,8060,730,0,39,40,0,0,6,1,1,3,0.2,0.153,0.018,0.88,5,172450.04,3,3,0,1,2,4,0,1,0,0,0,1,0,0.2,0.2,0,0.2,0.2,0.2,0.988
15,DXC,8061,477,1,31,51,0,0,9,4,2,2,0.2,0.156,0.018,0.97,16,184061.17,2,4,0,1,3,2,1,0,0,0,0,0,1,0.2,0,0.2,0.2,0.2,0.2,0.001
132,BN,8062,663,0,46,51,0,1,6,1,2,3,0.2,0.161,0.018,0.98,14,21038.58,3,2,1,3,3,3,0,0,1,1,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.998
118,ABC,8063,549,1,34,43,0,1,6,2,2,5,0.167,0.173,0.022,0.91,17,109538.35,4,3,1,1,1,2,0,1,0,0,0,0,1,0.167,0.167,0.167,0.167,0.167,0.167,0.096
58,DEF,8064,714,1,29,51,0,0,9,3,3,4,0,0.139,0.01,1.33,15,129192.55,4,5,0,3,5,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0.001
98,GHI,8065,430,1,49,48,0,1,3,2,1,1,0,0.143,0.01,1.17,25,146516.86,4,1,0,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0.999
98,JKL,8066,504,1,43,44,0,1,5,4,5,2,0,0.173,0.018,1.3,18,181430.91,5,3,0,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.008
118,PQR,8067,530,0,29,38,0,0,5,2,4,2,0,0.096,-0.002,1.39,8,121451.21,4,4,1,1,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0.003
71,TSY,8068,619,1,29,39,0,0,4,3,3,4,0,0.096,0.001,1.04,9,131712.51,5,5,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.004
63,UJH,8069,617,1,44,58,0,0,9,4,4,4,1,0.07,-0.005,1.1,9,53294.17,2,3,0,1,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0.003
150,GJGK,8070,791,1,31,40,0,1,1,5,5,5,0,0.195,0.026,0.97,25,96546.55,4,4,0,2,2,5,1,0,0,1,0,0,0,0.5,0.5,0,0,0,0,0.005
59,HJKHK,8071,609,1,48,48,0,1,1,2,2,2,0,0.164,0.016,1.32,20,184524.65,5,2,1,2,1,3,0,1,0,0,1,0,0,0.5,0,0.5,0,0,0,0.99
98,DXC,8072,780,1,51,56,0,0,4,1,2,2,0,0.185,0.022,1.06,17,195259.31,3,1,0,3,4,4,0,0,1,0,0,0,1,0,0.5,0.5,0,0,0,0.994
105,BN,8073,777,0,34,37,0,1,5,2,2,4,0,0.15,0.015,1.05,6,172618.52,4,5,1,3,3,4,1,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0.01
71,ABC,8074,817,0,27,50,0,0,7,5,3,5,0,0.159,0.015,1.17,24,59259.44,4,3,1,2,1,3,0,1,0,0,0,1,0,0,0.5,0,0.5,0,0,0.003
98,DEF,8075,850,1,58,41,0,1,8,3,2,1,0,0.17,0.018,1.16,25,25899.21,5,1,0,1,3,4,0,1,0,1,0,0,0,0,0,0.5,0.5,0,0,0.983
110,GHI,8076,732,0,36,36,0,1,9,3,2,2,0,0.14,0.011,1.09,12,3749,4,1,0,1,3,2,1,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0.988
38,JKL,8077,693,1,40,57,0,0,4,4,3,2,0,0.123,0.008,1.01,19,101918.96,4,3,1,1,5,4,0,1,0,0,0,0,1,0,0.5,0,0,0.5,0,0.003
142,PQR,8078,576,0,50,38,0,0,8,5,4,1,0,0.145,0.013,1.07,10,57802.62,3,5,1,2,4,1,0,1,0,0,0,1,0,0,0,0.5,0,0.5,0,0
36,TSY,8079,643,1,37,36,0,1,6,4,4,3,0,0.09,-0.001,1.15,12,142454.77,5,5,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0.001
109,UJH,8080,757,1,47,59,0,1,3,2,2,1,0.5,0.118,0.009,0.97,13,143829.54,2,5,1,2,5,2,0,0,1,0,0,1,0,0.5,0,0,0,0,0.5,0.007
120,GJGK,8081,569,1,30,59,0,1,6,5,5,3,0.5,0.154,0.017,0.99,10,44114.88,2,4,0,3,3,3,1,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0
57,HJKHK,8082,772,1,36,60,0,1,3,3,3,4,0.5,0.138,0.013,1.04,21,186948.35,5,4,1,1,1,4,1,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0.006
14,DXC,8083,576,1,29,45,0,0,7,5,5,5,0.5,0.101,0.003,1.12,23,173629.78,3,3,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.007
14,BN,8084,608,1,28,60,0,1,4,2,3,4,0.5,0.093,0.001,1.01,21,49133.45,4,4,0,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.001
85,ABC,8085,794,1,33,55,0,0,0,5,4,4,0,0.192,0.024,1.08,17,178122.71,4,3,1,1,4,3,1,0,0,0,0,1,0,0.333,0.333,0.333,0,0,0,0.004
5,DEF,8086,593,1,50,59,0,0,6,2,2,2,0,0.183,0.023,0.98,14,20893.61,3,5,0,3,1,2,0,1,0,1,0,0,0,0.333,0.333,0,0.333,0,0,0.038
24,GHI,8087,597,1,38,40,0,0,1,5,3,1,0,0.164,0.017,1.14,23,41303.29,5,5,1,3,2,2,1,0,0,1,0,0,0,0.333,0,0.333,0.333,0,0,0.001
37,JKL,8088,541,0,39,38,0,0,9,3,2,1,0,0.184,0.022,1.07,19,199808.1,5,3,0,2,3,2,1,0,0,0,0,0,1,0,0.333,0.333,0.333,0,0,0.721
113,PQR,8089,692,1,24,54,0,1,2,2,2,4,0,0.147,0.015,0.95,18,180490.53,4,3,1,3,5,1,0,0,1,0,1,0,0,0.333,0.333,0,0,0.333,0,0.041
67,TSY,8090,697,0,48,51,0,0,1,2,2,3,0,0.168,0.017,1.17,17,87400.53,4,4,0,2,3,2,0,1,0,0,1,0,0,0.333,0,0.333,0,0.333,0,0.042
78,UJH,8091,768,1,29,38,0,1,2,2,4,3,0,0.146,0.014,0.99,20,73686.75,4,5,0,2,3,2,0,0,1,0,0,1,0,0,0.333,0.333,0,0.333,0,0.002
136,GJGK,8092,802,1,38,50,0,1,1,4,2,3,0,0.127,0.01,0.99,24,172497.73,5,4,0,1,3,3,1,0,0,1,0,0,0,0.333,0,0,0.333,0.333,0,0.001
